game_str,play_id,thr_ts,acq_ts,arr_ts,target_base,nth_throw
y2_d010_TSZ_RZQ,201,6483961,6483311,6484761,first,1
y2_d010_TSZ_RZQ,213,7000711,6999661,7001811,first,1
y2_d010_TSZ_RZQ,217,7080011,7079161,7080611,first,1
y2_d010_TSZ_RZQ,232,7661761,7660761,7663211,first,1
y2_d010_TSZ_RZQ,256,8339161,8337711,8339761,second,1
y2_d010_TSZ_RZQ,256,8340711,8339761,8341561,first,2
y2_d010_TSZ_RZQ,260,8433161,8431361,8433961,first,1
y2_d010_TSZ_RZQ,263,8627761,8626961,8628411,first,1
y2_d010_TSZ_RZQ,271,8800511,8799411,8801611,first,1
y2_d011_BVD_RZQ,92,3347435,3346535,3348435,first,1
y2_d011_BVD_RZQ,98,3487285,3485935,3488285,first,1
y2_d011_BVD_RZQ,109,3841685,3840935,3842385,first,1
y2_d011_BVD_RZQ,125,4377535,4376685,4378285,first,1
y2_d011_BVD_RZQ,129,4496885,4495635,4497585,first,1
y2_d011_BVD_RZQ,155,5526335,5525535,5527085,first,1
y2_d011_BVD_RZQ,163,5854335,5853635,5854985,first,1
y2_d011_BVD_RZQ,166,5947535,5946535,5948485,first,1
y2_d011_BVD_RZQ,206,7457785,7457185,7458635,first,1
y2_d011_BVD_RZQ,224,8184935,8184235,8185885,first,1
y2_d011_BVD_RZQ,226,8234385,8233435,8235085,first,1
y2_d011_BVD_RZQ,259,9222635,9221885,9223685,first,1
y2_d011_BVD_RZQ,269,9576135,9575535,9577035,second,1
y2_d011_BVD_RZQ,269,9577635,9577035,9578535,first,2
y2_d011_BVD_RZQ,272,9656185,9655235,9657335,first,1
y2_d011_RQJ_YJD,13,298094,296944,299444,first,1
y2_d011_RQJ_YJD,16,478394,477194,479194,first,1
y2_d011_RQJ_YJD,39,1270594,1269394,1271344,first,1
y2_d011_RQJ_YJD,56,1747544,1746294,1748344,first,1
y2_d011_RQJ_YJD,100,3122394,3121544,3124094,first,1
y2_d011_RQJ_YJD,120,3720044,3719394,3720644,second,1
y2_d011_RQJ_YJD,120,3721294,3720644,3722144,first,2
y2_d011_RQJ_YJD,126,3971694,3971044,3972944,first,1
y2_d011_RQJ_YJD,187,5812544,5811994,5813094,second,1
y2_d011_RQJ_YJD,187,5813644,5813094,5814594,first,2
y2_d011_RQJ_YJD,222,7036044,7035144,7037044,first,1
y2_d011_RQJ_YJD,244,7795694,7794494,7796744,first,1
y2_d011_RQJ_YJD,271,8730394,8729694,8731094,first,1
y2_d011_RQJ_YJD,276,8949544,8948644,8950294,second,1
y2_d011_RQJ_YJD,276,8951094,8950294,8951894,first,2
y2_d012_BVD_RZQ,9,183927,182877,184927,first,1
y2_d012_BVD_RZQ,22,585827,584627,586877,first,1
y2_d012_BVD_RZQ,35,1000277,998727,1001477,first,1
y2_d012_BVD_RZQ,47,1336027,1335177,1337077,first,1
y2_d012_BVD_RZQ,48,1369677,1368027,1370377,first,1
y2_d012_BVD_RZQ,53,1458427,1457977,1459227,first,1
y2_d012_BVD_RZQ,73,2021777,2020877,2022427,first,1
y2_d012_BVD_RZQ,86,2470277,2469527,2471027,second,1
y2_d012_BVD_RZQ,86,2471677,2471027,2472677,first,2
y2_d012_BVD_RZQ,138,4184727,4183277,4185627,first,1
y2_d012_BVD_RZQ,149,4415677,4414977,4416327,first,1
y2_d012_BVD_RZQ,169,5159777,5159027,5160877,first,1
y2_d012_BVD_RZQ,187,5707627,5706227,5708277,second,1
y2_d012_BVD_RZQ,187,5708877,5708277,5709627,first,2
y2_d012_BVD_RZQ,189,5868927,5867227,5869677,first,1
y2_d012_BVD_RZQ,198,6037377,6036577,6038727,first,1
y2_d012_BVD_RZQ,223,6974727,6974177,6975427,first,1
y2_d012_BVD_RZQ,243,7716977,7714177,7717877,first,1
y2_d012_BVD_RZQ,249,8013577,8012777,8014477,first,1
y2_d012_BVD_RZQ,293,9585777,9585177,9586477,second,1
y2_d012_BVD_RZQ,293,9587077,9586477,9587827,first,2
y2_d012_RQJ_YJD,45,1239614,1238214,1240964,first,1
y2_d012_RQJ_YJD,60,1655014,1654264,1656314,first,1
y2_d012_RQJ_YJD,87,2552114,2550564,2553014,first,1
y2_d012_RQJ_YJD,108,3358264,3357214,3359364,first,1
y2_d012_RQJ_YJD,118,3611364,3610814,3611964,second,1
y2_d012_RQJ_YJD,118,3612564,3611964,3614064,first,2
y2_d012_RQJ_YJD,166,5020364,5018464,5021114,first,1
y2_d012_RQJ_YJD,170,5124314,5123264,5125264,first,1
y2_d012_RQJ_YJD,174,5331264,5329864,5332214,first,1
y2_d012_RQJ_YJD,177,5407014,5405764,5407714,first,1
y2_d012_RQJ_YJD,192,6181814,6181064,6182664,second,1
y2_d012_RQJ_YJD,192,6183214,6182664,6184064,first,2
y2_d012_RQJ_YJD,208,6873264,6872314,6874214,first,1
y2_d012_RQJ_YJD,214,7050264,7049414,7051064,first,1
y2_d012_RQJ_YJD,244,8145464,8144464,8146464,first,1
y2_d012_RQJ_YJD,249,8367964,8367314,8369114,first,1
y2_d013_BVD_RZQ,14,342290,340840,343640,first,1
y2_d013_BVD_RZQ,51,1840466,1839166,1841566,first,1
y2_d013_BVD_RZQ,55,1928666,1927966,1929566,first,1
y2_d013_BVD_RZQ,60,2159966,2159166,2160866,first,1
y2_d013_BVD_RZQ,113,3679766,3679116,3680416,second,1
y2_d013_BVD_RZQ,113,3681066,3680416,3681816,first,2
y2_d013_BVD_RZQ,123,4187816,4186466,4188916,first,1
y2_d013_BVD_RZQ,139,4625616,4624066,4626966,first,1
y2_d013_BVD_RZQ,197,8147181,8146531,8147881,second,1
y2_d013_BVD_RZQ,197,8148481,8147881,8149381,first,2
y2_d013_BVD_RZQ,228,9130431,9129481,9131181,first,1
y2_d013_BVD_RZQ,235,9292881,9290931,9293681,first,1
y2_d013_BVD_RZQ,241,9562631,9561831,9563681,first,1
y2_d013_BVD_RZQ,256,10122281,10120481,10123131,first,1
y2_d013_BVD_RZQ,260,10343381,10342531,10344281,first,1
y2_d013_BVD_RZQ,262,10390281,10388831,10391231,first,1
y2_d013_RQJ_YJD,17,4942962,4941512,4943612,first,1
y2_d013_RQJ_YJD,50,6386412,6385562,6387662,first,1
y2_d013_RQJ_YJD,98,8084912,8084062,8085612,second,1
y2_d013_RQJ_YJD,98,8086212,8085612,8087162,first,2
y2_d013_RQJ_YJD,122,12210412,12209362,12211412,first,1
y2_d013_RQJ_YJD,171,440012,438812,441462,first,1
y2_d013_RQJ_YJD,183,747312,746162,749112,first,1
y2_d013_RQJ_YJD,189,1075162,1074412,1076012,first,1
y2_d013_RQJ_YJD,196,1215012,1213312,1216212,first,1
y2_d013_RQJ_YJD,200,1294362,1293112,1295062,first,1
y2_d013_RQJ_YJD,204,1496312,1495712,1497362,first,1
y2_d013_RQJ_YJD,213,1765112,1764512,1765862,first,1
y2_d013_RQJ_YJD,267,3549562,3548812,3550762,first,1
y2_d013_RQJ_YJD,275,3830612,3829862,3831512,second,1
y2_d013_RQJ_YJD,275,3832062,3831512,3833062,first,2
y2_d014_TEQ_YJD,33,990659,990009,991959,first,1
y2_d014_TEQ_YJD,34,1028659,1028109,1029709,first,1
y2_d014_TEQ_YJD,53,1670859,1668959,1671509,first,1
y2_d014_TEQ_YJD,71,2069109,2068259,2070209,first,1
y2_d014_TEQ_YJD,83,2453859,2453409,2454409,second,1
y2_d014_TEQ_YJD,83,2454859,2454409,2455759,first,2
y2_d014_TEQ_YJD,98,2914959,2914209,2915809,second,1
y2_d014_TEQ_YJD,98,2916459,2915809,2917459,first,2
y2_d014_TEQ_YJD,119,3701059,3699909,3701959,first,1
y2_d014_TEQ_YJD,122,3770859,3769959,3771809,first,1
y2_d014_TEQ_YJD,135,4168859,4167709,4169609,second,1
y2_d014_TEQ_YJD,135,4170209,4169609,4171159,first,2
y2_d014_TEQ_YJD,147,4532409,4530359,4533559,first,1
y2_d014_TEQ_YJD,188,5867059,5865809,5868109,first,1
y2_d014_TEQ_YJD,218,6756459,6755409,6757259,first,1
y2_d014_TEQ_YJD,225,7047959,7046459,7048859,first,1
y2_d014_TEQ_YJD,232,7259909,7258259,7260659,first,1
y2_d014_TEQ_YJD,268,8644159,8642859,8645559,first,1
y2_d014_TEQ_YJD,280,8956209,8955409,8957259,first,1
y2_d015_TEQ_YJD,2,26016,24766,27316,first,1
y2_d015_TEQ_YJD,8,159916,157966,160716,first,1
y2_d015_TEQ_YJD,21,510016,509116,510966,first,1
y2_d015_TEQ_YJD,27,846566,844816,847766,first,1
y2_d015_TEQ_YJD,40,1348016,1346866,1349216,first,1
y2_d015_TEQ_YJD,46,1645816,1644166,1647816,first,1
y2_d015_TEQ_YJD,64,2195566,2195166,2196116,second,1
y2_d015_TEQ_YJD,64,2197066,2196116,2197816,first,2
y2_d015_TEQ_YJD,72,2501366,2499616,2502366,first,1
y2_d015_TEQ_YJD,77,2623666,2622466,2625016,first,1
y2_d015_TEQ_YJD,82,2805616,2804066,2806766,first,1
y2_d015_TEQ_YJD,104,3503166,3502116,3504266,first,1
y2_d015_TEQ_YJD,137,4412566,4411666,4413466,first,1
y2_d015_TEQ_YJD,142,4543866,4542616,4545416,first,1
y2_d015_TEQ_YJD,146,4641466,4640266,4642516,first,1
y2_d015_TEQ_YJD,151,4931916,4930716,4932966,first,1
y2_d015_TEQ_YJD,185,6218166,6217116,6219066,first,1
y2_d015_TEQ_YJD,190,6329216,6328066,6330316,first,1
y2_d015_TEQ_YJD,194,6455766,6454966,6456466,first,1
y2_d015_TEQ_YJD,229,7635416,7634466,7636516,first,1
y2_d015_TEQ_YJD,237,7990466,7990016,7990916,first,1
y2_d015_TEQ_YJD,244,8215816,8214166,8216766,first,1
y2_d016_TEQ_YJD,23,702377,701189,703895,first,1
y2_d016_TEQ_YJD,26,762107,760787,762833,first,1
y2_d016_TEQ_YJD,44,1396829,1395905,1397786,first,1
y2_d016_TEQ_YJD,61,1818966,1817778,1820154,first,1
y2_d016_TEQ_YJD,74,2224206,2222787,2225361,first,1
y2_d016_TEQ_YJD,108,3451807,3449992,3452731,first,1
y2_d016_TEQ_YJD,114,3557474,3555857,3558464,first,1
y2_d016_TEQ_YJD,117,3626312,3625256,3627071,first,1
y2_d016_TEQ_YJD,123,3886946,3885494,3887936,first,1
y2_d016_TEQ_YJD,124,3922784,3921332,3923741,first,1
y2_d016_TEQ_YJD,125,4057061,4055675,4057622,first,1
y2_d016_TEQ_YJD,144,4557771,4556121,4558365,first,1
y2_d016_TEQ_YJD,151,4797285,4796559,4798671,first,1
y2_d016_TEQ_YJD,215,7233611,7232456,7234304,first,1
y2_d016_TEQ_YJD,239,8059899,8058711,8060724,first,1
y2_d017_GIS_RZQ,13,238035,236835,238735,first,1
y2_d017_GIS_RZQ,14,487298,486098,488298,first,1
y2_d017_GIS_RZQ,44,1483198,1482298,1484048,first,1
y2_d017_GIS_RZQ,47,1556098,1555148,1557148,first,1
y2_d017_GIS_RZQ,76,2589948,2588898,2590898,first,1
y2_d017_GIS_RZQ,93,3215898,3215048,3216948,first,1
y2_d017_GIS_RZQ,101,3563898,3563148,3565198,first,1
y2_d017_GIS_RZQ,102,3730748,3729748,3731398,first,1
y2_d017_GIS_RZQ,154,5375448,5374648,5375898,second,1
y2_d017_GIS_RZQ,154,5376598,5375898,5377398,first,2
y2_d017_GIS_RZQ,161,5792948,5792198,5794198,first,1
y2_d017_GIS_RZQ,165,5998848,5998248,5999498,first,1
y2_d017_GIS_RZQ,169,6072448,6070548,6073648,first,1
y2_d017_GIS_RZQ,180,6513748,6512648,6514998,first,1
y2_d017_GIS_RZQ,197,7065098,7064548,7066098,first,1
y2_d017_GIS_RZQ,198,7107848,7106048,7108598,first,1
y2_d017_GIS_RZQ,207,7443348,7441948,7444298,first,1
y2_d018_GIS_RZQ,21,581637,580037,582637,first,1
y2_d018_GIS_RZQ,24,760690,758790,761590,first,1
y2_d018_GIS_RZQ,26,806840,805890,807540,first,1
y2_d018_GIS_RZQ,29,891540,890690,892390,first,1
y2_d018_GIS_RZQ,32,991540,989790,992840,first,1
y2_d018_GIS_RZQ,40,1328290,1326590,1328790,first,1
y2_d018_GIS_RZQ,45,1585109,1584459,1586559,first,1
y2_d018_GIS_RZQ,62,2322559,2321409,2323209,first,1
y2_d018_GIS_RZQ,72,2763859,2762509,2765109,first,1
y2_d018_GIS_RZQ,88,3382030,3380280,3383180,first,1
y2_d018_GIS_RZQ,110,4294976,4294176,4295676,first,1
y2_d018_GIS_RZQ,177,6753826,6752576,6755076,first,1
y2_d018_GIS_RZQ,183,6867726,6866926,6868676,first,1
y2_d018_GIS_RZQ,198,7494576,7493826,7495276,first,1
y2_d018_GIS_RZQ,236,8772926,8772226,8773576,third,1
y2_d018_GIS_RZQ,236,8777526,8773576,8778276,first,2
y2_d019_GIS_RZQ,55,1668881,1668281,1669431,first,1
y2_d019_GIS_RZQ,67,2054181,2053081,2054881,first,1
y2_d019_GIS_RZQ,137,4334081,4332931,4335181,first,1
y2_d019_GIS_RZQ,147,4554731,4553281,4555581,first,1
y2_d019_GIS_RZQ,148,4696631,4694781,4697431,first,1
y2_d019_GIS_RZQ,199,6218231,6217131,6218931,first,1
y2_d019_GIS_RZQ,218,6772781,6771581,6773531,first,1
y2_d019_GIS_RZQ,232,7228331,7227231,7229331,first,1
y2_d019_GIS_RZQ,243,7544481,7542981,7545181,first,1
y2_d019_GIS_RZQ,261,8105031,8103831,8105881,first,1
y2_d019_GIS_RZQ,300,9389181,9387581,9389981,first,1
y2_d020_GIS_RZQ,11,230592,229342,231442,first,1
y2_d020_GIS_RZQ,93,2704842,2703792,2706042,first,1
y2_d020_GIS_RZQ,139,4025792,4024992,4026642,first,1
y2_d020_GIS_RZQ,150,4386792,4386242,4387342,second,1
y2_d020_GIS_RZQ,150,4387892,4387342,4388842,first,2
y2_d020_GIS_RZQ,167,4965942,4964442,4966692,first,1
y2_d020_GIS_RZQ,185,5449442,5448742,5450842,first,1
y2_d020_GIS_RZQ,218,6531292,6529592,6532442,first,1
y2_d020_GIS_RZQ,222,6713992,6712142,6714792,first,1
y2_d020_GIS_RZQ,227,6815142,6813942,6816192,first,1
y2_d020_GIS_RZQ,229,6862892,6861592,6863542,first,1
y2_d020_GIS_RZQ,232,7037892,7036692,7038542,first,1
y2_d020_GIS_RZQ,257,7859442,7858042,7860492,first,1
y2_d020_GIS_RZQ,262,8125842,8125042,8126892,first,1
y2_d020_GIS_RZQ,272,8514192,8513342,8515892,first,1
y2_d020_GIS_RZQ,288,8938192,8936742,8939342,first,1
y2_d021_DMS_RZQ,3,53576,52376,54526,first,1
y2_d021_DMS_RZQ,30,696026,695676,696676,second,1
y2_d021_DMS_RZQ,30,697326,696676,698326,first,2
y2_d021_DMS_RZQ,39,974426,973876,974976,first,1
y2_d021_DMS_RZQ,55,1442726,1442226,1443226,second,1
y2_d021_DMS_RZQ,55,1443876,1443226,1444576,first,2
y2_d021_DMS_RZQ,66,1787626,1785826,1788726,first,1
y2_d021_DMS_RZQ,91,2670793,2669843,2672143,first,1
y2_d021_DMS_RZQ,130,3781193,3779593,3782293,first,1
y2_d021_DMS_RZQ,142,4151693,4150843,4152393,second,1
y2_d021_DMS_RZQ,142,4152943,4152393,4153743,first,2
y2_d021_DMS_RZQ,163,4838893,4837693,4840093,first,1
y2_d021_DMS_RZQ,166,4892643,4891493,4893343,first,1
y2_d021_DMS_RZQ,167,5043843,5042293,5044943,first,1
y2_d021_DMS_RZQ,170,5217793,5217193,5219093,first,1
y2_d021_DMS_RZQ,178,5374743,5373793,5375493,first,1
y2_d021_DMS_RZQ,182,5592993,5591143,5594093,first,1
y2_d021_DMS_RZQ,184,5635893,5634693,5637143,first,1
y2_d021_DMS_RZQ,198,6029093,6027693,6029893,second,1
y2_d021_DMS_RZQ,198,6030443,6029893,6031293,first,2
y2_d021_DMS_RZQ,212,6535643,6534993,6536943,first,1
y2_d021_DMS_RZQ,214,6591393,6590693,6592143,first,1
y2_d021_DMS_RZQ,216,6649693,6649043,6650293,second,1
y2_d021_DMS_RZQ,216,6650893,6650293,6651793,first,2
y2_d022_DMS_RZQ,5,197847,195768,198969,first,1
y2_d022_DMS_RZQ,29,2433257,2432300,2434181,first,1
y2_d022_DMS_RZQ,36,2572352,2571395,2573672,first,1
y2_d022_DMS_RZQ,116,5686730,5685476,5687753,first,1
y2_d022_DMS_RZQ,145,6592020,6590799,6592944,first,1
y2_d022_DMS_RZQ,219,9265584,9264660,9266343,first,1
y2_d022_DMS_RZQ,239,9794739,9793584,9795531,first,1
y2_d024.5_ALA_YJD,69,1733828,1733278,1734628,first,1
y2_d024.5_ALA_YJD,99,2729378,2728578,2730278,first,1
y2_d024.5_ALA_YJD,100,2869978,2869328,2870728,first,1
y2_d024.5_ALA_YJD,135,4051078,4050178,4051978,first,1
y2_d024.5_ALA_YJD,142,4263428,4262428,4264178,first,1
y2_d024.5_ALA_YJD,159,4766978,4766278,4767428,second,1
y2_d024.5_ALA_YJD,159,4767978,4767428,4768828,first,2
y2_d024.5_ALA_YJD,160,4956378,4955128,4956978,first,1
y2_d024.5_ALA_YJD,195,6126178,6125428,6126878,first,1
y2_d024.5_ALA_YJD,205,6357728,6357178,6358178,second,1
y2_d024.5_ALA_YJD,205,6358628,6358178,6359478,first,2
y2_d024_ALA_YJD,12,274797,273547,275647,first,1
y2_d024_ALA_YJD,19,490247,489547,490697,second,1
y2_d024_ALA_YJD,19,491297,490697,492197,first,2
y2_d024_ALA_YJD,28,767497,766247,768797,first,1
y2_d024_ALA_YJD,56,1577847,1576397,1579047,first,1
y2_d024_ALA_YJD,68,1961147,1960047,1961847,first,1
y2_d024_ALA_YJD,94,2746197,2745547,2746847,first,1
y2_d024_ALA_YJD,135,4383947,4382097,4384747,first,1
y2_d024_ALA_YJD,183,6178597,6176797,6179847,first,1
y2_d024_ALA_YJD,221,7436747,7435197,7437647,first,1
y2_d024_ALA_YJD,280,9646347,9645747,9646897,second,1
y2_d024_ALA_YJD,280,9647597,9646897,9648547,first,2
y2_d025_ALA_YJD,54,1626706,1625056,1628224,first,1
y2_d025_ALA_YJD,80,2534075,2532986,2535065,first,1
y2_d025_ALA_YJD,115,3522657,3521601,3523680,first,1
y2_d025_ALA_YJD,117,3695346,3694191,3696798,first,1
y2_d025_ALA_YJD,131,4151538,4150350,4152297,first,1
y2_d025_ALA_YJD,132,4290766,4289446,4291492,first,1
y2_d025_ALA_YJD,148,4844407,4843780,4844935,second,1
y2_d025_ALA_YJD,148,4845628,4844935,4846420,first,2
y2_d025_ALA_YJD,213,7007262,7006041,7008747,first,1
y2_d025_ALA_YJD,261,8541401,8539718,8542259,first,1
y2_d026_VMN_YJD,31,816748,815748,817998,first,1
y2_d026_VMN_YJD,84,2417898,2416998,2418998,first,1
y2_d026_VMN_YJD,142,4416548,4415998,4418148,first,1
y2_d026_VMN_YJD,170,5518648,5516998,5519648,first,1
y2_d026_VMN_YJD,193,6347098,6345648,6348298,first,1
y2_d026_VMN_YJD,224,7273048,7271648,7273748,first,1
y2_d026_VMN_YJD,228,7387148,7385548,7388398,first,1
y2_d026_VMN_YJD,230,7439148,7437798,7440298,first,1
y2_d026_VMN_YJD,248,8169298,8168448,8170198,first,1
y2_d026_VMN_YJD,260,8520148,8518598,8520848,first,1
y2_d026_YUH_RZQ,27,772642,770792,773392,first,1
y2_d026_YUH_RZQ,29,856542,854992,857492,first,1
y2_d026_YUH_RZQ,34,957792,956242,958542,first,1
y2_d026_YUH_RZQ,61,1822942,1822342,1823492,second,1
y2_d026_YUH_RZQ,61,1824192,1823492,1825092,first,2
y2_d026_YUH_RZQ,136,4281803,4280853,4282503,first,1
y2_d026_YUH_RZQ,144,4572203,4571353,4573003,first,1
y2_d026_YUH_RZQ,173,5529903,5528303,5530703,first,1
y2_d026_YUH_RZQ,215,7191353,7191053,7191753,second,1
y2_d026_YUH_RZQ,215,7192253,7191753,7193253,first,2
y2_d026_YUH_RZQ,230,7827753,7826853,7828603,first,1
y2_d027_VMN_YJD,18,492817,492267,493317,first,1
y2_d027_VMN_YJD,63,1773967,1773117,1775517,first,1
y2_d027_VMN_YJD,74,2127017,2125517,2127817,first,1
y2_d027_VMN_YJD,75,2167667,2165967,2168417,first,1
y2_d027_VMN_YJD,87,2511167,2510367,2512017,first,1
y2_d027_VMN_YJD,91,2642517,2641217,2643667,first,1
y2_d027_VMN_YJD,92,2695317,2694467,2695967,first,1
y2_d027_VMN_YJD,124,3601367,3600367,3602267,first,1
y2_d027_VMN_YJD,158,4710117,4709517,4710767,second,1
y2_d027_VMN_YJD,158,4711267,4710767,4712117,first,2
y2_d027_VMN_YJD,172,5167317,5166567,5168217,first,1
y2_d027_VMN_YJD,180,5449967,5448767,5451217,first,1
y2_d027_VMN_YJD,207,6264517,6263917,6265617,first,1
y2_d027_VMN_YJD,223,7069917,7069467,7070767,second,1
y2_d027_VMN_YJD,223,7071217,7070767,7072117,first,2
y2_d027_YUH_RZQ,27,753084,752384,754034,first,1
y2_d027_YUH_RZQ,49,1458784,1457284,1459684,first,1
y2_d027_YUH_RZQ,67,1974634,1973284,1975834,first,1
y2_d027_YUH_RZQ,94,3318184,3317734,3318784,first,1
y2_d027_YUH_RZQ,111,3912184,3911184,3913234,first,1
y2_d027_YUH_RZQ,118,4052534,4051084,4053284,first,1
y2_d027_YUH_RZQ,121,82605334,82604184,82606084,first,1
y2_d027_YUH_RZQ,151,83434084,83433234,83435284,first,1
y2_d027_YUH_RZQ,155,83495884,83494684,83497134,first,1
y2_d027_YUH_RZQ,192,84814884,84813134,84815784,first,1
y2_d027_YUH_RZQ,201,85065884,85064784,85066584,first,1
y2_d027_YUH_RZQ,277,87600334,87599034,87600984,first,1
y2_d028_VMN_YJD,16,390895,389806,391654,first,1
y2_d028_VMN_YJD,75,2198636,2197613,2200187,first,1
y2_d028_VMN_YJD,99,2821446,2820786,2822271,first,1
y2_d028_VMN_YJD,105,2961630,2960673,2962917,first,1
y2_d028_VMN_YJD,122,3484747,3483757,3485737,first,1
y2_d028_VMN_YJD,131,3795706,3794089,3796663,first,1
y2_d028_VMN_YJD,143,4183918,4183060,4184842,first,1
y2_d028_VMN_YJD,171,5234870,5233913,5235464,first,1
y2_d028_VMN_YJD,176,5334102,5332419,5334861,first,1
y2_d028_VMN_YJD,187,5670405,5669151,5671560,first,1
y2_d028_VMN_YJD,249,8112638,8111714,8113826,first,1
y2_d028_VMN_YJD,284,9225069,9224079,9225960,first,1
y2_d028_VMN_YJD,342,11679315,11677995,11679876,first,1
y2_d028_YUH_RZQ,49,1378258,1377508,1379608,first,1
y2_d028_YUH_RZQ,67,1835058,1833708,1835908,first,1
y2_d028_YUH_RZQ,85,2402808,2402258,2403758,first,1
y2_d028_YUH_RZQ,174,4903096,4902396,4903896,first,1
y2_d028_YUH_RZQ,179,5023096,5022396,5024446,first,1
y2_d028_YUH_RZQ,198,5782547,5780697,5783447,first,1
y2_d028_YUH_RZQ,204,5955697,5954747,5956547,first,1
y2_d029_IKJ_RZQ,5,127609,127059,128059,second,1
y2_d029_IKJ_RZQ,5,128809,128059,130009,first,2
y2_d029_IKJ_RZQ,25,805009,804509,805609,second,1
y2_d029_IKJ_RZQ,25,806209,805609,807109,first,2
y2_d029_IKJ_RZQ,33,1093309,1092459,1094159,first,1
y2_d029_IKJ_RZQ,39,1327559,1326709,1328209,first,1
y2_d029_IKJ_RZQ,50,1587059,1585359,1588009,first,1
y2_d029_IKJ_RZQ,88,2931459,2930359,2932709,first,1
y2_d029_IKJ_RZQ,123,4170559,4169059,4171459,first,1
y2_d029_IKJ_RZQ,141,4637559,4637159,4638059,first,1
y2_d029_IKJ_RZQ,164,5621209,5620009,5622159,first,1
y2_d029_IKJ_RZQ,258,8857659,8856759,8858459,second,1
y2_d029_IKJ_RZQ,258,8858959,8858459,8859809,first,2
y2_d029_IKJ_RZQ,280,9679159,9677359,9680109,first,1
y2_d030_IKJ_RZQ,2,39114,37664,40264,first,1
y2_d030_IKJ_RZQ,38,1298714,1297514,1300014,first,1
y2_d030_IKJ_RZQ,56,1881114,1880514,1881864,first,1
y2_d030_IKJ_RZQ,66,2258964,2258214,2259764,first,1
y2_d030_IKJ_RZQ,80,2778914,2778264,2780064,first,1
y2_d030_IKJ_RZQ,83,2844564,2843114,2845514,first,1
y2_d030_IKJ_RZQ,92,3168414,3166714,3169364,first,1
y2_d030_IKJ_RZQ,97,3260464,3259564,3261314,first,1
y2_d030_IKJ_RZQ,136,4695664,4695114,4696414,first,1
y2_d030_IKJ_RZQ,191,6713814,6712464,6714764,first,1
y2_d030_IKJ_RZQ,280,9637314,9636814,9638314,first,1
y2_d030_IKJ_RZQ,317,11171164,11170414,11171814,second,1
y2_d030_IKJ_RZQ,317,11172364,11171814,11173164,first,2
y2_d030_IKJ_RZQ,351,12227914,12226914,12228664,first,1
y2_d031_IKJ_RZQ,6,136427,135627,137377,first,1
y2_d031_IKJ_RZQ,9,205827,204877,206727,first,1
y2_d031_IKJ_RZQ,15,345577,344477,346627,first,1
y2_d031_IKJ_RZQ,27,723777,723377,724377,second,1
y2_d031_IKJ_RZQ,27,724877,724377,725877,first,2
y2_d031_IKJ_RZQ,49,1395877,1394277,1396977,first,1
y2_d031_IKJ_RZQ,65,1801927,1800477,1803077,first,1
y2_d031_IKJ_RZQ,83,2390013,2389413,2390963,first,1
y2_d031_IKJ_RZQ,93,2756913,2755563,2758013,first,1
y2_d031_IKJ_RZQ,100,2970913,2969163,2972213,first,1
y2_d031_IKJ_RZQ,120,3700763,3699913,3701263,second,1
y2_d031_IKJ_RZQ,120,3701813,3701263,3702613,first,2
y2_d031_IKJ_RZQ,146,4628263,4627763,4628763,second,1
y2_d031_IKJ_RZQ,146,4629363,4628763,4630263,first,2
y2_d031_IKJ_RZQ,159,5026963,5025163,5028213,first,1
y2_d031_IKJ_RZQ,169,5415113,5414413,5415813,second,1
y2_d031_IKJ_RZQ,169,5416313,5415813,5417113,first,2
y2_d031_IKJ_RZQ,263,8239213,8238263,8240263,first,1
y2_d032_KNB_YJD,19,574626,573669,575649,first,1
y2_d032_KNB_YJD,39,1253469,1252743,1254261,second,1
y2_d032_KNB_YJD,39,1254888,1254261,1255680,first,2
y2_d032_KNB_YJD,44,1505623,1504732,1506349,first,1
y2_d032_KNB_YJD,49,1617592,1616338,1618318,first,1
y2_d032_KNB_YJD,68,2338972,2337454,2340127,first,1
y2_d032_KNB_YJD,80,2780051,2779259,2781008,first,1
y2_d032_KNB_YJD,90,3032204,3030983,3033326,first,1
y2_d032_KNB_YJD,93,3198755,3197336,3199745,first,1
y2_d032_KNB_YJD,94,3232019,3231260,3232778,first,1
y2_d032_KNB_YJD,100,3380486,3379529,3381872,first,1
y2_d032_KNB_YJD,153,5131996,5130544,5133052,first,1
y2_d032_KNB_YJD,157,5337718,5336332,5339071,first,1
y2_d032_KNB_YJD,172,5786321,5785430,5787674,first,1
y2_d032_KNB_YJD,234,7960990,7960561,7961551,second,1
y2_d032_KNB_YJD,234,7962079,7961551,7963003,first,2
y2_d032_KNB_YJD,247,8399230,8398042,8400088,first,1
y2_d032_KNB_YJD,286,9660558,9659766,9661284,first,1
y2_d032_KNB_YJD,296,10106322,10105761,10106883,first,1
y2_d032_KNB_YJD,304,10276998,10276173,10277592,first,1
y2_d033_KNB_YJD,25,712084,710269,712942,first,1
y2_d033_KNB_YJD,38,1151248,1149961,1151842,first,1
y2_d033_KNB_YJD,42,1345256,1344233,1345916,first,1
y2_d033_KNB_YJD,57,1748516,1747361,1749407,second,1
y2_d033_KNB_YJD,57,1750100,1749407,1750859,first,2
y2_d033_KNB_YJD,79,2454090,2452275,2454948,first,1
y2_d033_KNB_YJD,105,3324334,3322717,3325225,first,1
